rec_id	datetime	press4	press1	temp1	relhum1	temp_ext	relhum_ext	volt	counts1	nsecs1	N1T_C	N1RH	moder_cph_filt
3020	2019-06-25T08:01:00Z	952.34	952.4	26.6	35.5	27.4	57.4	13.6	421	1200	31.0	0.0	1263.0
3021	2019-06-25T08:21:00Z	952.37	952.5	27.4	35.4	29.1	56.1	13.6	416	1200	31.9	0.0	1248.0
3022	2019-06-25T08:41:00Z	952.46	952.5	28.0	35.2	29.9	51.3	13.6	377	1200	32.7	0.0	1131.0
3023	2019-06-25T09:01:00Z	952.41	952.6	28.5	35.1	29.8	52.1	13.6	422	1200	33.4	0.0	1266.0
3024	2019-06-25T09:21:00Z	952.45	952.7	28.9	35.2	30.8	49.7	13.6	373	1200	33.8	0.0	1119.0
3025	2019-06-25T09:41:00Z	952.7	952.9	29.2	35.3	30.5	52.6	13.6	369	1200	34.0	0.0	1107.0
3026	2019-06-25T10:01:00Z	952.88	953.0	29.6	35.3	31.5	47.2	13.6	385	1200	34.1	0.0	1155.0
3027	2019-06-25T10:21:00Z	952.84	953.0	29.9	35.3	31.2	50.2	13.5	401	1200	34.1	0.0	1203.0
3028	2019-06-25T10:41:00Z	952.74	953.0	30.3	35.4	32.8	46.5	13.5	408	1200	34.2	0.0	1224.0
3029	2019-06-25T11:01:00Z	952.91	953.1	30.7	35.5	32.7	47.1	13.5	394	1200	34.4	0.0	1182.0
3030	2019-06-25T11:21:00Z	952.95	953.1	31.0	35.4	32.9	45.6	13.5	368	1200	34.6	0.0	1104.0
3031	2019-06-25T11:41:00Z	953.06	953.2	31.5	35.4	31.2	47.7	13.5	380	1200	34.8	0.0	1140.0
3032	2019-06-25T12:01:00Z	952.93	953.2	32.1	35.3	32.3	43.5	13.5	395	1200	35.1	0.0	1185.0
3033	2019-06-25T12:21:00Z	952.95	953.3	32.6	35.0	31.0	49.9	13.4	383	1200	35.3	0.0	1149.0
3034	2019-06-25T12:41:00Z	953.02	953.3	32.8	35.2	31.3	43.7	13.4	368	1200	35.5	0.0	1104.0
3035	2019-06-25T13:01:00Z	953.05	953.3	33.1	35.1	31.9	48.4	13.4	437	1200	35.6	0.0	1311.0
3036	2019-06-25T13:21:00Z	953.2	953.5	33.4	35.2	31.7	44.8	13.4	405	1200	35.8	0.0	1215.0
3038	2019-06-25T14:01:00Z	953.23	953.5	33.6	35.3	31.6	43.0	13.4	394	1200	36.2	0.0	1182.0
3039	2019-06-25T14:21:00Z	953.25	953.6	33.8	35.3	31.9	48.9	13.4	409	1200	36.4	0.0	1227.0
3040	2019-06-25T14:41:00Z	953.21	953.6	34.0	35.2	34.4	41.7	13.4	399	1200	36.6	0.0	1197.0
3041	2019-06-25T15:01:00Z	953.16	953.6	34.5	34.9	33.9	36.2	13.4	410	1200	36.8	0.0	1230.0
3042	2019-06-25T15:21:00Z	953.12	953.6	34.6	34.8	33.0	36.5	13.4	405	1200	36.9	0.0	1215.0
3043	2019-06-25T15:41:00Z	953.19	953.6	34.6	34.9	32.7	44.6	13.4	391	1200	36.9	0.0	1173.0
3044	2019-06-25T16:01:00Z	953.29	953.6	34.3	35.2	31.3	51.7	13.4	434	1200	36.8	0.0	1302.0
3045	2019-06-25T16:21:00Z	953.31	953.6	33.9	35.6	30.8	55.3	13.4	374	1200	36.4	0.0	1122.0
3046	2019-06-25T16:41:00Z	953.33	953.6	33.3	36.1	29.6	59.4	13.4	438	1200	36.0	0.0	1314.0
3047	2019-06-25T17:01:00Z	953.48	953.7	32.5	36.7	28.8	62.0	13.5	401	1200	35.4	0.0	1203.0
3048	2019-06-25T17:21:00Z	953.46	953.6	31.6	37.2	27.3	63.8	13.5	415	1200	34.7	0.0	1245.0
3049	2019-06-25T17:41:00Z	953.4	953.6	30.8	37.7	27.2	62.5	13.5	403	1200	33.9	0.0	1209.0
3050	2019-06-25T18:01:00Z	953.65	953.7	29.9	38.1	26.6	62.4	13.5	416	1200	33.3	0.0	1248.0
3051	2019-06-25T18:21:00Z	953.76	953.7	29.0	38.5	24.7	70.2	13.6	424	1200	32.5	0.0	1272.0
3052	2019-06-25T18:41:00Z	953.69	953.7	27.8	38.9	22.5	75.2	13.5	380	1200	31.6	0.0	1140.0
3053	2019-06-25T19:01:00Z	953.75	953.6	26.5	39.4	21.1	81.8	13.4	379	1200	30.5	0.0	1137.0
3054	2019-06-25T19:21:00Z	953.68	953.6	25.4	39.8	20.4	81.4	13.3	402	1200	29.4	0.0	1206.0
3055	2019-06-25T19:41:00Z	953.78	953.7	24.3	40.1	19.1	89.9	13.3	384	1200	28.3	0.0	1152.0
3056	2019-06-25T20:01:00Z	953.92	953.8	23.4	40.3	18.4	89.4	13.2	376	1200	27.3	0.0	1128.0
3057	2019-06-25T20:21:00Z	953.8	953.8	22.7	40.4	18.2	91.6	13.2	382	1200	26.4	0.0	1146.0
3058	2019-06-25T20:41:00Z	953.84	953.8	22.1	40.4	17.6	93.1	13.2	372	1200	25.7	0.0	1116.0
3059	2019-06-25T21:01:00Z	953.91	953.8	21.5	40.4	17.0	94.3	13.2	380	1200	25.1	0.0	1140.0
3060	2019-06-25T21:21:00Z	953.92	953.8	21.0	40.3	16.6	95.8	13.2	372	1200	24.5	0.0	1116.0
3061	2019-06-25T21:41:00Z	954.17	953.9	20.5	40.4	16.4	95.1	13.2	382	1200	23.9	0.0	1146.0
3062	2019-06-25T22:01:00Z	954.2	954.0	20.0	40.3	15.8	98.0	13.2	401	1200	23.4	0.0	1203.0
3063	2019-06-25T22:21:00Z	954.2	954.1	19.5	40.2	16.1	99.4	13.1	397	1200	22.9	0.0	1191.0
3064	2019-06-25T22:41:00Z	954.2	954.2	19.3	40.2	16.1	99.1	13.1	380	1200	22.5	0.0	1140.0
3065	2019-06-25T23:01:00Z	954.32	954.2	19.0	40.0	15.0	99.0	13.1	408	1200	22.1	0.0	1224.0
3066	2019-06-25T23:21:00Z	954.31	954.2	18.6	40.1	15.7	99.6	13.1	400	1200	21.8	0.0	1200.0
3067	2019-06-25T23:41:00Z	954.27	954.2	18.3	40.0	14.7	99.9	13.1	385	1200	21.5	0.0	1155.0
3068	2019-06-26T00:01:00Z	954.26	954.1	17.9	39.9	15.2	100.0	13.1	396	1200	21.2	0.0	1188.0
3069	2019-06-26T00:21:00Z	954.2	954.1	17.8	40.4	15.9	97.8	13.1	408	1200	20.9	0.0	1224.0
3070	2019-06-26T00:41:00Z	954.25	954.1	17.8	40.2	14.7	99.9	13.1	344	1200	20.9	0.0	1032.0
3071	2019-06-26T01:01:00Z	954.33	954.1	17.4	40.0	14.2	100.0	13.1	385	1200	20.7	0.0	1155.0
3072	2019-06-26T01:21:00Z	954.26	954.1	16.9	40.0	13.8	100.0	13.1	397	1200	20.4	0.0	1191.0
3073	2019-06-26T01:41:00Z	954.19	954.0	16.7	40.0	14.3	100.0	13.1	389	1200	20.1	0.0	1167.0
3074	2019-06-26T02:01:00Z	954.18	954.1	16.4	39.9	12.8	100.0	13.1	373	1200	19.8	0.0	1119.0
3075	2019-06-26T02:21:00Z	954.26	954.2	16.1	39.9	14.2	100.0	13.1	369	1200	19.5	0.0	1107.0
3076	2019-06-26T02:41:00Z	954.29	954.3	15.9	39.8	12.1	100.0	13.1	406	1200	19.3	0.0	1218.0
3077	2019-06-26T03:01:00Z	954.44	954.3	15.4	39.8	12.7	100.0	13.1	390	1200	18.9	0.0	1170.0
3078	2019-06-26T03:21:00Z	954.62	954.4	15.2	39.9	13.3	100.0	13.1	398	1200	18.6	0.0	1194.0
3079	2019-06-26T03:41:00Z	954.54	954.5	15.1	39.8	12.6	100.0	13.1	359	1200	18.5	0.0	1077.0
3080	2019-06-26T04:01:00Z	954.77	954.7	15.1	39.9	13.0	100.0	13.2	397	1200	18.4	0.0	1191.0
3081	2019-06-26T04:21:00Z	954.94	954.8	15.4	40.1	15.3	100.0	13.4	379	1200	18.6	0.0	1137.0
3082	2019-06-26T04:41:00Z	954.91	954.8	16.3	40.1	16.7	98.7	13.7	378	1200	19.2	0.0	1134.0
3083	2019-06-26T05:01:00Z	955.14	954.9	17.3	39.9	17.6	95.2	14.1	375	1200	20.1	0.0	1125.0
3084	2019-06-26T05:21:00Z	955.05	955.0	18.3	39.4	19.7	86.3	14.3	395	1200	21.2	0.0	1185.0
3085	2019-06-26T05:41:00Z	955.27	955.1	19.5	39.0	21.5	79.5	14.3	386	1200	22.4	0.0	1158.0
3086	2019-06-26T06:01:00Z	955.43	955.2	20.7	38.4	22.7	72.7	14.2	399	1200	23.8	0.0	1197.0
3087	2019-06-26T06:21:00Z	955.38	955.3	22.2	37.8	25.0	67.4	14.2	383	1200	25.4	0.0	1149.0
3088	2019-06-26T06:41:00Z	955.55	955.5	23.8	37.1	26.4	63.4	14.1	401	1200	27.2	0.0	1203.0
3089	2019-06-26T07:01:00Z	955.66	955.7	25.3	36.4	27.5	62.4	13.8	367	1200	28.8	0.0	1101.0
3090	2019-06-26T07:21:00Z	955.8	955.7	26.8	35.8	28.9	60.1	13.6	374	1200	30.2	0.0	1122.0
3091	2019-06-26T07:41:00Z	955.78	955.8	28.0	35.2	30.2	54.6	13.6	392	1200	31.6	0.0	1176.0
3092	2019-06-26T08:01:00Z	955.87	955.9	29.1	34.9	31.0	47.4	13.6	382	1200	32.8	0.0	1146.0
3093	2019-06-26T08:21:00Z	955.85	956.0	29.8	34.8	31.8	45.1	13.5	357	1200	33.7	0.0	1071.0
3094	2019-06-26T08:41:00Z	955.95	956.0	30.6	34.6	32.3	43.9	13.5	352	1200	34.6	0.0	1056.0
3095	2019-06-26T09:01:00Z	955.86	956.0	31.1	34.6	32.2	40.7	13.5	389	1200	35.6	0.0	1167.0
3096	2019-06-26T09:21:00Z	955.89	956.1	31.4	34.8	32.8	42.5	13.5	386	1200	36.1	0.0	1158.0
3097	2019-06-26T09:41:00Z	955.93	956.2	31.6	34.9	32.8	41.9	13.5	367	1200	36.4	0.0	1101.0
3098	2019-06-26T10:01:00Z	956.01	956.2	31.9	35.0	33.8	30.1	13.5	377	1200	36.5	0.0	1131.0
3099	2019-06-26T10:21:00Z	955.97	956.2	32.3	34.9	34.3	35.3	13.5	375	1200	36.7	0.0	1125.0
3100	2019-06-26T10:41:00Z	956.09	956.2	32.7	34.9	33.5	34.4	13.4	382	1200	36.9	0.0	1146.0
3101	2019-06-26T11:01:00Z	955.91	956.2	33.0	35.0	34.2	35.8	13.4	400	1200	37.1	0.0	1200.0
3102	2019-06-26T11:21:00Z	955.85	956.1	33.4	34.9	35.4	27.2	13.4	368	1200	37.3	0.0	1104.0
3103	2019-06-26T11:41:00Z	955.69	956.0	34.0	34.8	35.9	38.4	13.4	422	1200	37.4	0.0	1266.0
3104	2019-06-26T12:01:00Z	955.61	955.9	34.8	34.5	35.5	31.0	13.4	384	1200	37.7	0.0	1152.0
3105	2019-06-26T12:21:00Z	955.41	955.8	35.2	34.1	34.9	31.7	13.4	381	1200	37.9	0.0	1143.0
3106	2019-06-26T12:41:00Z	955.1	955.7	35.7	34.0	35.1	30.3	13.4	381	1200	38.2	0.0	1143.0
3107	2019-06-26T13:01:00Z	955.08	955.6	36.0	33.8	35.0	31.3	13.3	369	1200	38.3	0.0	1107.0
3108	2019-06-26T13:21:00Z	955.15	955.5	36.4	33.7	34.3	27.1	13.3	386	1200	38.5	0.0	1158.0
3109	2019-06-26T13:41:00Z	955.17	955.5	36.6	33.5	34.5	28.2	13.3	442	1200	38.8	0.0	1326.0
3110	2019-06-26T14:01:00Z	955.18	955.4	36.7	33.6	35.0	26.7	13.3	392	1200	39.1	0.0	1176.0
3111	2019-06-26T14:21:00Z	955.12	955.4	36.9	33.6	35.5	30.9	13.3	394	1200	39.3	0.0	1182.0
3112	2019-06-26T14:41:00Z	955.03	955.3	37.0	33.7	35.9	29.2	13.3	333	1200	39.5	0.0	999.0
3113	2019-06-26T15:01:00Z	955.0	955.2	36.7	33.9	35.8	31.9	13.3	382	1200	39.4	0.0	1146.0
3114	2019-06-26T15:21:00Z	954.82	955.1	36.7	34.0	36.1	29.8	13.3	361	1200	39.3	0.0	1083.0
3115	2019-06-26T15:41:00Z	954.77	955.0	36.6	34.2	34.4	41.4	13.3	393	1200	39.2	0.0	1179.0
3116	2019-06-26T16:01:00Z	954.53	954.9	36.4	34.5	32.8	48.3	13.3	381	1200	38.9	0.0	1143.0
3117	2019-06-26T16:21:00Z	954.3	954.8	36.0	35.0	32.5	49.2	13.4	395	1200	38.5	0.0	1185.0
3118	2019-06-26T16:41:00Z	954.31	954.7	35.2	35.5	32.2	52.8	13.4	421	1200	37.9	0.0	1263.0
3119	2019-06-26T17:01:00Z	954.41	954.7	34.6	36.0	30.6	57.4	13.4	416	1200	37.3	0.0	1248.0
3120	2019-06-26T17:21:00Z	954.52	954.7	33.8	36.6	29.9	55.6	13.4	392	1200	36.6	0.0	1176.0
3121	2019-06-26T17:41:00Z	954.48	954.7	33.0	37.1	29.0	63.6	13.5	384	1200	35.9	0.0	1152.0
3122	2019-06-26T18:01:00Z	954.54	954.6	32.2	37.5	28.4	58.4	13.5	399	1200	35.2	0.0	1197.0
3123	2019-06-26T18:21:00Z	954.52	954.7	31.3	37.9	25.8	70.4	13.5	383	1200	34.5	0.0	1149.0
3124	2019-06-26T18:41:00Z	954.6	954.7	30.1	38.4	24.7	77.0	13.4	402	1200	33.7	0.0	1206.0
3125	2019-06-26T19:01:00Z	954.72	954.7	28.9	38.9	23.4	79.2	13.4	401	1200	32.8	0.0	1203.0
3126	2019-06-26T19:21:00Z	954.82	954.8	27.7	39.4	22.3	86.4	13.3	368	1200	31.7	0.0	1104.0
3127	2019-06-26T19:41:00Z	955.1	954.9	26.7	39.7	21.7	82.9	13.2	388	1200	30.7	0.0	1164.0
3128	2019-06-26T20:01:00Z	955.25	955.1	25.8	39.9	20.5	91.8	13.2	418	1200	29.7	0.0	1254.0
3129	2019-06-26T20:21:00Z	955.01	955.0	25.0	40.1	19.9	94.1	13.2	414	1200	28.8	0.0	1242.0
3130	2019-06-26T20:41:00Z	954.98	954.9	24.2	40.1	19.6	95.1	13.2	395	1200	27.9	0.0	1185.0
3131	2019-06-26T21:01:00Z	954.86	954.9	23.6	40.1	18.8	94.6	13.2	419	1200	27.2	0.0	1257.0
3132	2019-06-26T21:21:00Z	954.82	954.9	23.0	40.1	18.7	96.7	13.2	387	1200	26.5	0.0	1161.0
3133	2019-06-26T21:41:00Z	954.87	954.9	22.6	40.1	18.6	96.3	13.1	415	1200	25.9	0.0	1245.0
3134	2019-06-26T22:01:00Z	955.04	954.9	22.2	40.0	18.5	96.0	13.1	375	1200	25.4	0.0	1125.0
3135	2019-06-26T22:21:00Z	955.0	955.0	21.8	39.9	17.7	98.9	13.1	383	1200	24.9	0.0	1149.0
3136	2019-06-26T22:41:00Z	954.93	954.9	21.3	39.8	17.2	97.8	13.1	389	1200	24.5	0.0	1167.0
3137	2019-06-26T23:01:00Z	955.02	954.8	20.9	39.8	17.7	97.9	13.1	416	1200	24.1	0.0	1248.0
3138	2019-06-26T23:21:00Z	954.92	954.7	20.8	40.3	18.6	91.4	13.1	398	1200	23.8	0.0	1194.0
3139	2019-06-26T23:41:00Z	954.94	954.7	20.7	40.0	16.5	96.3	13.1	373	1200	23.8	0.0	1119.0
3140	2019-06-27T00:01:00Z	954.81	954.6	20.3	39.8	16.5	98.8	13.1	372	1200	23.5	0.0	1116.0
3141	2019-06-27T00:21:00Z	954.75	954.6	19.8	39.9	16.2	97.8	13.1	376	1200	23.1	0.0	1128.0
3142	2019-06-27T00:41:00Z	954.38	954.4	19.4	39.7	15.1	98.5	13.1	386	1200	22.7	0.0	1158.0
3143	2019-06-27T01:01:00Z	954.39	954.3	19.0	39.8	15.2	98.4	13.1	370	1200	22.3	0.0	1110.0
3144	2019-06-27T01:21:00Z	954.19	954.1	18.6	39.7	15.2	100.0	13.1	399	1200	21.9	0.0	1197.0
3145	2019-06-27T01:41:00Z	954.16	954.2	18.2	39.7	15.1	100.0	13.1	399	1200	21.6	0.0	1197.0
3146	2019-06-27T02:01:00Z	954.25	954.2	18.0	39.6	15.4	100.0	13.1	389	1200	21.3	0.0	1167.0
3147	2019-06-27T02:21:00Z	954.33	954.2	17.8	39.5	14.5	100.0	13.1	400	1200	21.1	0.0	1200.0
3148	2019-06-27T02:41:00Z	954.29	954.2	17.5	39.5	14.3	100.0	13.1	400	1200	20.8	0.0	1200.0
3149	2019-06-27T03:01:00Z	954.31	954.1	17.3	39.5	14.3	100.0	13.1	368	1200	20.5	0.0	1104.0
3150	2019-06-27T03:21:00Z	954.48	954.3	17.0	39.4	13.9	100.0	13.1	367	1200	20.3	0.0	1101.0
3151	2019-06-27T03:41:00Z	954.61	954.5	16.9	39.4	13.9	100.0	13.1	382	1200	20.2	0.0	1146.0
3152	2019-06-27T04:01:00Z	954.65	954.5	16.8	39.6	15.4	100.0	13.2	400	1200	20.1	0.0	1200.0
3153	2019-06-27T04:21:00Z	954.94	954.7	17.3	39.8	16.3	98.0	13.4	373	1200	20.3	0.0	1119.0
3154	2019-06-27T04:41:00Z	954.95	954.8	17.9	39.7	17.6	94.2	13.7	393	1200	20.8	0.0	1179.0
3155	2019-06-27T05:01:00Z	954.71	954.6	18.8	39.7	19.8	87.0	14.0	407	1200	21.6	0.0	1221.0
3156	2019-06-27T05:21:00Z	954.92	954.7	19.8	39.6	21.6	82.4	14.3	377	1200	22.6	0.0	1131.0
3157	2019-06-27T05:41:00Z	954.64	954.5	21.2	39.0	22.9	78.1	14.2	417	1200	23.9	0.0	1251.0
3158	2019-06-27T06:01:00Z	954.48	954.5	22.9	38.3	25.0	65.4	14.1	382	1200	25.3	0.0	1146.0
3159	2019-06-27T06:21:00Z	954.6	954.6	24.6	37.3	25.6	64.5	14.1	387	1200	26.8	0.0	1161.0
3160	2019-06-27T06:41:00Z	954.69	954.7	25.9	36.7	27.7	57.6	14.0	392	1200	28.2	0.0	1176.0
3161	2019-06-27T07:01:00Z	954.66	954.7	27.3	36.0	28.9	51.5	13.7	390	1200	29.6	0.0	1170.0
3162	2019-06-27T07:21:00Z	954.56	954.7	28.4	35.6	29.9	51.8	13.6	384	1200	30.9	0.0	1152.0
3163	2019-06-27T07:41:00Z	954.47	954.7	29.4	35.2	31.4	44.7	13.5	385	1200	32.1	0.0	1155.0
3164	2019-06-27T08:01:00Z	954.5	954.5	30.2	34.9	31.9	47.3	13.5	425	1200	33.4	0.0	1275.0
3165	2019-06-27T08:21:00Z	954.38	954.6	31.0	34.8	31.9	44.7	13.5	373	1200	34.4	0.0	1119.0
3166	2019-06-27T08:41:00Z	954.48	954.6	31.5	35.1	30.8	43.6	13.5	382	1200	35.3	0.0	1146.0
3167	2019-06-27T09:01:00Z	954.63	954.7	31.6	35.4	30.6	45.8	13.5	375	1200	35.9	0.0	1125.0
3168	2019-06-27T09:21:00Z	954.64	954.8	31.5	36.1	31.0	49.3	13.5	424	1200	36.1	0.0	1272.0
3169	2019-06-27T09:41:00Z	954.84	955.0	31.5	36.6	30.8	52.4	13.5	369	1200	36.0	0.0	1107.0
3170	2019-06-27T10:01:00Z	954.84	955.0	31.5	37.1	31.3	48.8	13.5	384	1200	35.9	0.0	1152.0
3171	2019-06-27T10:21:00Z	954.78	954.9	31.6	37.4	31.2	45.3	13.5	403	1200	35.8	0.0	1209.0
3172	2019-06-27T10:41:00Z	954.77	954.9	31.8	37.5	31.8	50.5	13.5	396	1199	35.8	0.0	1189.0
3173	2019-06-27T11:01:00Z	954.72	954.9	32.1	37.4	31.8	49.6	13.5	382	1200	35.8	0.0	1146.0
3174	2019-06-27T11:21:00Z	954.52	954.7	32.5	37.3	32.3	47.7	13.5	407	1200	36.0	0.0	1221.0
3175	2019-06-27T11:41:00Z	954.4	954.5	32.8	37.2	32.6	47.1	13.4	392	1200	36.1	0.0	1176.0
3176	2019-06-27T12:01:00Z	954.28	954.5	33.1	37.1	31.5	49.8	13.4	359	1200	36.2	0.0	1077.0
3177	2019-06-27T12:21:00Z	954.23	954.5	33.4	36.9	31.9	52.5	13.4	400	1200	36.3	0.0	1200.0
3178	2019-06-27T12:41:00Z	954.19	954.4	33.7	36.9	32.0	45.8	13.4	413	1200	36.3	0.0	1239.0
3179	2019-06-27T13:01:00Z	954.01	954.3	33.9	36.7	32.4	48.7	13.4	400	1200	36.4	0.0	1200.0
3180	2019-06-27T13:21:00Z	953.81	954.2	34.5	36.3	31.6	48.1	13.4	393	1200	36.5	0.0	1179.0
3181	2019-06-27T13:41:00Z	953.75	954.1	34.5	36.3	31.8	52.5	13.4	379	1200	36.8	0.0	1137.0
3182	2019-06-27T14:01:00Z	953.62	953.9	34.4	36.6	32.1	53.8	13.4	408	1200	36.9	0.0	1224.0
3183	2019-06-27T14:21:00Z	953.34	953.7	34.1	36.8	31.7	53.1	13.4	390	1200	36.9	0.0	1170.0
3184	2019-06-27T14:41:00Z	953.18	953.5	34.0	37.2	33.2	46.3	13.4	380	1200	36.7	0.0	1140.0
3185	2019-06-27T15:01:00Z	952.97	953.3	34.2	37.2	32.1	51.4	13.4	378	1200	36.7	0.0	1134.0
3186	2019-06-27T15:21:00Z	953.05	953.3	34.0	37.5	30.5	51.7	13.4	373	1199	36.6	0.0	1119.9
3187	2019-06-27T15:41:00Z	952.92	953.2	33.6	37.8	31.5	55.2	13.4	373	1200	36.3	0.0	1119.0
3188	2019-06-27T16:01:00Z	952.9	953.1	33.4	38.0	31.4	52.2	13.4	373	1200	36.1	0.0	1119.0
3189	2019-06-27T16:21:00Z	952.81	953.0	33.4	38.1	31.3	49.9	13.4	411	1200	35.8	0.0	1233.0
3190	2019-06-27T16:41:00Z	952.78	953.0	33.2	38.2	31.0	51.9	13.4	418	1200	35.6	0.0	1254.0
3191	2019-06-27T17:01:00Z	952.78	953.0	33.0	38.2	31.4	50.8	13.5	397	1200	35.4	0.0	1191.0
3192	2019-06-27T17:21:00Z	952.81	953.0	32.7	38.3	30.7	54.7	13.5	373	1200	35.2	0.0	1119.0
3193	2019-06-27T17:41:00Z	952.82	953.0	32.3	38.3	29.3	59.7	13.5	395	1200	34.9	0.0	1185.0
3194	2019-06-27T18:01:00Z	952.84	952.9	31.6	38.8	28.2	61.0	13.5	417	1200	34.5	0.0	1251.0
3195	2019-06-27T18:21:00Z	952.97	953.1	30.7	39.6	26.5	67.1	13.5	378	1200	33.8	0.0	1134.0
3196	2019-06-27T18:41:00Z	953.18	953.4	29.6	40.5	25.5	67.2	13.5	370	1200	33.1	0.0	1110.0
3197	2019-06-27T19:01:00Z	953.53	953.4	28.7	41.1	24.5	66.8	13.4	360	1200	32.3	0.0	1080.0
3198	2019-06-27T19:21:00Z	953.8	953.7	27.9	41.4	24.1	65.3	13.3	388	1200	31.4	0.0	1164.0
3199	2019-06-27T19:41:00Z	954.09	954.0	27.3	41.5	23.9	62.6	13.3	391	1200	30.7	0.0	1173.0
3200	2019-06-27T20:01:00Z	954.5	954.4	26.6	41.3	22.4	68.2	13.2	392	1200	30.1	0.0	1176.0
3201	2019-06-27T20:21:00Z	954.49	954.4	25.8	41.2	21.3	73.0	13.2	409	1200	29.4	0.0	1227.0
3202	2019-06-27T20:41:00Z	954.57	954.5	25.3	41.2	22.7	66.4	13.2	352	1200	28.7	0.0	1056.0
3203	2019-06-27T21:01:00Z	954.59	954.5	25.3	41.0	22.1	77.5	13.2	410	1200	28.3	0.0	1230.0
3204	2019-06-27T21:21:00Z	954.57	954.6	25.0	40.7	20.8	75.7	13.2	401	1200	28.0	0.0	1203.0
3205	2019-06-27T21:41:00Z	954.66	954.6	24.4	40.6	20.4	74.2	13.2	384	1200	27.6	0.0	1152.0
3206	2019-06-27T22:01:00Z	954.68	954.7	23.8	40.6	20.0	78.0	13.2	379	1200	27.1	0.0	1137.0
3207	2019-06-27T22:21:00Z	954.61	954.7	23.3	40.4	18.8	84.7	13.1	366	1200	26.6	0.0	1098.0
3208	2019-06-27T22:41:00Z	954.64	954.6	22.5	40.4	17.6	86.3	13.1	388	1200	26.0	0.0	1164.0
3209	2019-06-27T23:01:00Z	954.55	954.4	21.8	40.5	17.9	84.7	13.1	400	1200	25.3	0.0	1200.0
3210	2019-06-27T23:21:00Z	954.42	954.3	21.1	40.5	16.3	91.7	13.1	353	1200	24.6	0.0	1059.0
3211	2019-06-27T23:41:00Z	954.38	954.2	20.4	40.5	16.0	90.7	13.1	413	1200	24.0	0.0	1239.0
3212	2019-06-28T00:01:00Z	954.27	954.1	19.8	40.6	16.1	90.1	13.1	396	1200	23.4	0.0	1188.0
3213	2019-06-28T00:21:00Z	954.06	954.0	19.3	40.5	15.4	91.5	13.1	413	1199	22.8	0.0	1240.0
3214	2019-06-28T00:41:00Z	954.12	954.1	18.7	40.5	14.8	92.5	13.1	428	1200	22.3	0.0	1284.0
3215	2019-06-28T01:01:00Z	954.09	954.0	18.2	40.5	14.2	86.8	13.1	373	1200	21.8	0.0	1119.0
3216	2019-06-28T01:21:00Z	954.06	954.0	17.6	40.4	13.3	92.0	13.1	403	1200	21.3	0.0	1209.0
3217	2019-06-28T01:41:00Z	954.11	953.9	17.2	40.4	13.6	93.2	13.1	402	1200	20.7	0.0	1206.0
3218	2019-06-28T02:01:00Z	953.98	953.8	16.8	40.3	13.4	94.5	13.1	410	1200	20.3	0.0	1230.0
3219	2019-06-28T02:21:00Z	953.76	953.7	16.3	40.2	11.9	95.7	13.1	393	1200	19.9	0.0	1179.0
3220	2019-06-28T02:41:00Z	953.55	953.6	15.7	40.2	12.6	91.2	13.1	401	1200	19.4	0.0	1203.0
3221	2019-06-28T03:01:00Z	953.67	953.6	15.1	40.1	11.0	97.1	13.1	376	1200	18.9	0.0	1128.0
3222	2019-06-28T03:21:00Z	953.57	953.6	14.7	40.2	11.9	92.7	13.1	431	1200	18.3	0.0	1293.0
3223	2019-06-28T03:41:00Z	953.44	953.6	14.3	40.2	11.0	98.3	13.1	414	1200	17.9	0.0	1242.0
3224	2019-06-28T04:01:00Z	953.47	953.6	14.2	40.4	12.0	90.9	13.2	431	1200	17.5	0.0	1293.0
3225	2019-06-28T04:21:00Z	953.59	953.6	14.5	40.5	12.7	89.3	13.4	429	1200	17.6	0.0	1287.0
3226	2019-06-28T04:41:00Z	953.86	953.7	15.2	40.4	14.5	83.9	13.6	400	1200	18.1	0.0	1200.0
3227	2019-06-28T05:01:00Z	953.8	953.8	16.2	40.2	16.8	77.6	14.0	438	1200	19.0	0.0	1314.0
3228	2019-06-28T05:21:00Z	953.86	953.8	17.5	39.8	19.1	74.4	14.3	397	1200	20.1	0.0	1191.0
3229	2019-06-28T05:41:00Z	953.89	953.8	19.0	39.3	20.4	57.7	14.3	414	1200	21.6	0.0	1242.0
3230	2019-06-28T06:01:00Z	953.97	953.8	20.3	38.5	20.2	57.5	14.2	419	1200	23.1	0.0	1257.0
3231	2019-06-28T06:21:00Z	953.86	953.7	21.2	37.9	20.3	52.8	14.2	396	1200	24.3	0.0	1188.0
3232	2019-06-28T06:41:00Z	953.8	953.8	22.1	37.5	21.6	47.5	14.2	376	1200	25.5	0.0	1128.0
3233	2019-06-28T07:01:00Z	953.83	953.8	23.1	37.1	23.4	46.0	13.8	419	1200	26.6	0.0	1257.0
3234	2019-06-28T07:21:00Z	953.77	953.8	24.0	36.6	23.5	47.6	13.7	400	1200	27.7	0.0	1200.0
3235	2019-06-28T07:41:00Z	953.88	953.9	24.4	36.4	23.3	45.2	13.7	424	1200	28.5	0.0	1272.0
3236	2019-06-28T08:01:00Z	953.86	953.8	24.9	36.3	25.4	40.9	13.7	424	1200	29.2	0.0	1272.0
3237	2019-06-28T08:21:00Z	953.83	953.8	25.4	36.2	24.5	44.0	13.7	393	1200	29.9	0.0	1179.0
