rec_id	datetime	press1	temp1	relhum1	volt	counts1	nsecs1	counts2	nsecs2	moder_cph_filt
2277	2019-06-10T05:26:00Z	949.4	16.1	41.8	12.7	295	1200	199	1199	885.0
2278	2019-06-10T05:46:00Z	948.8	16.3	43.6	12.8	286	1200	176	1200	858.0
2279	2019-06-10T06:06:00Z	949.0	16.6	41.8	13.2	303	1200	189	1200	909.0
2280	2019-06-10T06:26:00Z	948.9	17.3	39.0	13.5	249	1200	198	1200	747.0
2281	2019-06-10T06:46:00Z	948.8	18.0	37.7	13.5	280	1200	218	1200	840.0
2282	2019-06-10T07:06:00Z	948.8	19.0	37.1	13.9	264	1200	180	1200	792.0
2283	2019-06-10T07:26:00Z	948.4	20.4	36.2	14.0	268	1200	184	1200	804.0
2284	2019-06-10T07:46:00Z	948.1	21.5	35.4	13.9	262	1200	186	1200	786.0
2285	2019-06-10T08:06:00Z	948.1	22.3	35.3	13.9	303	1200	191	1200	909.0
2286	2019-06-10T08:26:00Z	947.8	23.7	35.1	13.9	314	1199	186	1200	942.8
2287	2019-06-10T08:46:00Z	947.8	25.1	35.2	13.8	252	1200	212	1200	756.0
2288	2019-06-10T09:06:00Z	947.7	25.8	35.3	13.8	281	1200	192	1200	843.0
2289	2019-06-10T09:26:00Z	947.8	26.2	35.6	13.8	285	1200	190	1199	855.0
2290	2019-06-10T09:46:00Z	947.8	26.0	36.0	13.4	292	1200	192	1200	876.0
2291	2019-06-10T10:06:00Z	947.6	26.2	36.2	13.3	296	1200	201	1200	888.0
2292	2019-06-10T10:26:00Z	947.4	26.9	35.9	13.3	283	1200	197	1200	849.0
2293	2019-06-10T10:46:00Z	947.0	27.3	36.0	13.3	306	1200	194	1200	918.0
2294	2019-06-10T11:06:00Z	946.6	27.7	35.9	13.3	263	1200	184	1200	789.0
2295	2019-06-10T11:26:00Z	946.2	28.0	36.0	13.3	286	1200	177	1200	858.0
2296	2019-06-10T11:46:00Z	945.9	28.3	35.9	13.3	286	1200	178	1200	858.0
2297	2019-06-10T12:06:00Z	945.5	28.4	36.0	13.3	272	1200	203	1200	816.0
2298	2019-06-10T12:26:00Z	945.0	28.5	36.2	13.2	265	1199	191	1200	795.7
2299	2019-06-10T12:46:00Z	944.8	28.7	36.5	13.2	306	1200	209	1200	918.0
2300	2019-06-10T13:06:00Z	944.3	29.1	36.6	13.2	277	1200	190	1200	831.0
2301	2019-06-10T13:26:00Z	944.1	29.5	36.8	13.2	292	1200	202	1199	876.0
2302	2019-06-10T13:46:00Z	943.8	29.9	36.9	13.2	310	1200	178	1200	930.0
2303	2019-06-10T14:06:00Z	943.4	30.2	37.1	13.2	307	1200	200	1200	921.0
2304	2019-06-10T14:26:00Z	943.0	30.5	37.1	13.2	276	1200	186	1200	828.0
2305	2019-06-10T14:46:00Z	942.8	30.7	37.0	13.2	307	1200	205	1200	921.0
2306	2019-06-10T15:06:00Z	945.5	29.5	37.2	13.0	262	1199	204	1198	786.7
2307	2019-06-10T15:26:00Z	945.5	26.9	37.0	13.1	313	1201	223	1200	938.2
2308	2019-06-10T15:46:00Z	945.5	24.8	37.8	13.4	300	1200	216	1200	900.0
2309	2019-06-10T16:06:00Z	945.7	23.9	37.4	13.4	271	1200	215	1200	813.0
2310	2019-06-10T16:26:00Z	946.3	23.5	37.1	13.4	336	1199	186	1200	1008.8
2311	2019-06-10T16:46:00Z	946.4	23.8	36.5	13.4	289	1200	190	1200	867.0
2312	2019-06-10T17:06:00Z	945.8	23.9	36.5	13.4	285	1200	198	1200	855.0
2313	2019-06-10T17:26:00Z	945.4	23.5	36.4	13.4	307	1200	195	1199	921.0
2314	2019-06-10T17:46:00Z	945.6	23.8	35.9	13.3	299	1200	207	1200	897.0
2315	2019-06-10T18:06:00Z	945.7	23.8	35.5	13.1	296	1200	218	1200	888.0
2316	2019-06-10T18:26:00Z	945.6	22.9	35.4	13.0	281	1200	190	1200	843.0
2317	2019-06-10T18:46:00Z	945.8	21.9	35.4	13.0	275	1200	220	1200	825.0
2318	2019-06-10T19:06:00Z	945.7	21.0	35.5	12.9	263	1200	179	1200	789.0
2319	2019-06-10T19:26:00Z	945.7	20.4	35.4	12.9	297	1200	205	1200	891.0
2320	2019-06-10T19:46:00Z	945.6	20.0	35.4	12.9	277	1200	186	1200	831.0
2321	2019-06-10T20:06:00Z	945.2	19.7	35.3	12.9	276	1200	196	1200	828.0
2322	2019-06-10T20:26:00Z	944.8	19.4	35.3	12.9	319	1199	205	1200	957.8
2323	2019-06-10T20:46:00Z	944.5	19.2	35.1	12.9	274	1200	197	1200	822.0
2324	2019-06-10T21:06:00Z	944.2	18.9	35.1	12.9	290	1200	182	1200	870.0
2325	2019-06-10T21:26:00Z	943.8	18.4	35.1	12.9	282	1200	204	1199	846.0
2326	2019-06-10T21:46:00Z	943.8	18.0	35.0	12.9	290	1200	195	1200	870.0
2327	2019-06-10T22:06:00Z	943.8	17.7	35.2	12.9	280	1200	181	1200	840.0
2328	2019-06-10T22:26:00Z	943.8	17.6	35.7	12.8	319	1200	195	1200	957.0
2329	2019-06-10T22:46:00Z	943.8	17.6	35.1	12.8	298	1200	192	1200	894.0
2330	2019-06-10T23:06:00Z	944.4	17.5	35.0	12.8	299	1200	192	1200	897.0
2331	2019-06-10T23:26:00Z	944.6	17.5	35.6	12.8	304	1200	202	1200	912.0
2332	2019-06-10T23:46:00Z	944.8	17.6	36.9	12.8	275	1200	196	1200	825.0
2333	2019-06-11T00:06:00Z	944.9	17.6	35.9	12.8	306	1200	205	1200	918.0
2334	2019-06-11T00:26:00Z	944.7	17.5	35.6	12.8	318	1200	221	1200	954.0
2335	2019-06-11T00:46:00Z	944.8	17.5	35.3	12.8	286	1200	208	1200	858.0
2336	2019-06-11T01:06:00Z	944.5	17.5	35.5	12.8	276	1199	172	1200	828.7
2337	2019-06-11T01:26:00Z	944.5	17.4	36.1	12.7	318	1200	232	1200	954.0
2338	2019-06-11T01:46:00Z	944.7	17.5	37.3	12.7	262	1200	194	1199	786.0
2339	2019-06-11T02:06:00Z	945.0	17.5	38.4	12.7	319	1200	169	1200	957.0
2340	2019-06-11T02:26:00Z	945.8	17.3	39.5	12.7	306	1200	171	1200	918.0
2341	2019-06-11T02:46:00Z	945.9	17.0	39.6	12.7	306	1200	201	1200	918.0
2342	2019-06-11T03:06:00Z	946.2	16.6	40.0	12.7	253	1200	194	1200	759.0
2343	2019-06-11T03:26:00Z	946.6	16.2	40.2	12.7	305	1200	194	1200	915.0
2344	2019-06-11T03:46:00Z	947.1	16.0	40.9	12.7	289	1200	205	1200	867.0
2345	2019-06-11T04:06:00Z	946.9	15.7	41.8	12.7	310	1200	207	1200	930.0
2346	2019-06-11T04:26:00Z	946.7	15.5	40.1	12.7	284	1200	224	1200	852.0
2347	2019-06-11T04:46:00Z	945.9	15.4	38.5	13.0	272	1200	218	1200	816.0
2348	2019-06-11T05:06:00Z	945.7	16.5	37.6	13.5	305	1200	187	1200	915.0
2349	2019-06-11T05:26:00Z	945.5	17.6	36.8	13.7	296	1199	201	1200	888.7
2350	2019-06-11T05:46:00Z	945.5	17.9	36.4	14.0	305	1200	185	1199	915.0
2351	2019-06-11T06:06:00Z	945.2	18.5	36.5	14.0	303	1200	202	1200	909.0
2352	2019-06-11T06:26:00Z	945.0	19.0	36.6	14.0	273	1200	197	1200	819.0
2353	2019-06-11T06:46:00Z	944.8	19.7	36.7	14.0	273	1200	192	1200	819.0
2354	2019-06-11T07:06:00Z	944.2	20.6	36.7	14.0	274	1200	203	1200	822.0
2355	2019-06-11T07:26:00Z	944.0	21.4	36.7	13.9	291	1200	204	1200	873.0
2356	2019-06-11T07:46:00Z	943.8	21.8	36.8	13.9	301	1200	188	1200	903.0
2357	2019-06-11T08:06:00Z	943.6	21.7	36.9	13.9	274	1200	195	1200	822.0
2358	2019-06-11T08:26:00Z	943.4	21.5	37.0	13.9	314	1200	201	1200	942.0
2359	2019-06-11T08:46:00Z	943.3	21.3	36.9	13.5	269	1200	214	1200	807.0
2360	2019-06-11T09:06:00Z	942.9	21.5	36.9	13.5	259	1200	188	1200	777.0
2361	2019-06-11T09:26:00Z	942.7	21.9	36.9	13.5	290	1200	199	1200	870.0
2362	2019-06-11T09:46:00Z	942.6	22.3	36.9	13.5	296	1199	221	1200	888.7
2363	2019-06-11T10:06:00Z	942.2	22.8	37.0	13.5	322	1200	220	1199	966.0
2364	2019-06-11T10:26:00Z	941.8	23.2	37.5	13.4	310	1200	205	1200	930.0
2365	2019-06-11T10:46:00Z	941.7	23.6	37.7	13.4	328	1200	224	1200	984.0
2366	2019-06-11T11:06:00Z	941.7	24.2	37.5	13.4	304	1200	208	1200	912.0
2367	2019-06-11T11:26:00Z	941.5	24.7	37.3	13.4	297	1200	221	1200	891.0
2368	2019-06-11T11:46:00Z	941.4	25.1	37.3	13.4	324	1200	207	1200	972.0
2369	2019-06-11T12:06:00Z	941.5	25.7	37.3	13.4	288	1200	198	1200	864.0
2370	2019-06-11T12:26:00Z	941.5	26.1	37.2	13.4	282	1200	204	1200	846.0
2371	2019-06-11T12:46:00Z	941.7	26.2	37.3	13.3	320	1200	198	1200	960.0
2372	2019-06-11T13:06:00Z	941.7	26.2	37.1	13.4	294	1200	203	1200	882.0
2373	2019-06-11T13:26:00Z	941.8	25.9	37.0	13.3	326	1200	196	1200	978.0
2374	2019-06-11T13:46:00Z	941.9	25.8	36.9	13.4	298	1199	203	1199	894.7
2375	2019-06-11T14:06:00Z	942.0	25.7	37.7	13.4	272	1200	195	1200	816.0
2376	2019-06-11T14:26:00Z	941.8	25.4	37.8	13.4	283	1200	199	1200	849.0
2377	2019-06-11T14:46:00Z	942.1	25.5	37.8	13.3	284	1200	196	1200	852.0
2378	2019-06-11T15:06:00Z	941.9	25.0	38.1	13.4	277	1199	192	1199	831.7
2379	2019-06-11T15:26:00Z	941.9	24.8	37.8	13.4	271	1201	189	1200	812.3
2380	2019-06-11T15:46:00Z	942.1	24.6	37.7	13.4	308	1200	207	1200	924.0
2381	2019-06-11T16:06:00Z	942.6	24.3	37.8	13.3	284	1200	174	1200	852.0
2382	2019-06-11T16:26:00Z	942.5	23.9	37.4	13.4	298	1200	198	1200	894.0
2383	2019-06-11T16:46:00Z	943.1	23.5	37.9	13.1	332	1200	183	1200	996.0
2384	2019-06-11T17:06:00Z	943.0	23.2	37.9	13.4	263	1200	199	1200	789.0
2385	2019-06-11T17:26:00Z	943.3	23.2	37.3	13.4	284	1200	206	1200	852.0
2386	2019-06-11T17:46:00Z	942.7	23.1	37.1	13.2	317	1200	219	1199	951.0
2387	2019-06-11T18:06:00Z	943.2	22.6	37.1	13.1	298	1199	192	1200	894.7
2388	2019-06-11T18:26:00Z	943.2	22.0	36.9	13.0	292	1200	190	1200	876.0
2389	2019-06-11T18:46:00Z	943.2	21.6	36.7	13.0	300	1200	168	1200	900.0
2390	2019-06-11T19:06:00Z	943.6	21.2	36.5	12.9	274	1200	202	1200	822.0
2391	2019-06-11T19:26:00Z	943.8	20.7	36.4	12.9	307	1200	211	1200	921.0
2392	2019-06-11T19:46:00Z	943.9	20.3	36.4	12.9	266	1200	171	1200	798.0
2393	2019-06-11T20:06:00Z	943.3	20.0	36.3	12.9	300	1200	205	1200	900.0
2394	2019-06-11T20:26:00Z	943.8	19.7	36.4	12.9	289	1200	184	1200	867.0
2395	2019-06-11T20:46:00Z	943.3	19.5	36.3	12.9	302	1200	183	1200	906.0
2396	2019-06-11T21:06:00Z	942.9	19.2	36.1	12.9	278	1200	206	1200	834.0
2397	2019-06-11T21:26:00Z	943.0	18.7	36.1	12.9	289	1200	220	1200	867.0
2398	2019-06-11T21:46:00Z	943.6	18.1	36.1	12.9	283	1200	204	1200	849.0
2399	2019-06-11T22:06:00Z	943.5	17.9	36.0	12.8	252	1199	216	1199	756.6
2400	2019-06-11T22:26:00Z	943.4	17.9	36.2	12.9	304	1200	210	1200	912.0
2401	2019-06-11T22:46:00Z	943.6	18.0	38.0	12.8	292	1200	216	1200	876.0
2402	2019-06-11T23:06:00Z	943.7	18.1	38.4	12.8	295	1200	196	1200	885.0
2403	2019-06-11T23:26:00Z	943.3	18.1	37.0	12.8	254	1200	197	1200	762.0
2404	2019-06-11T23:46:00Z	942.5	18.1	37.7	12.8	321	1200	212	1200	963.0
2405	2019-06-12T00:06:00Z	942.2	17.9	36.8	12.8	336	1200	204	1200	1008.0
2406	2019-06-12T00:26:00Z	942.3	17.6	36.4	12.8	269	1200	205	1200	807.0
2407	2019-06-12T00:46:00Z	941.9	17.2	36.7	12.8	292	1200	186	1200	876.0
2408	2019-06-12T01:06:00Z	941.5	16.9	36.4	12.8	295	1200	221	1200	885.0
2409	2019-06-12T01:26:00Z	941.6	16.5	36.3	12.8	245	1200	180	1200	735.0
2410	2019-06-12T01:46:00Z	941.4	16.4	36.1	12.7	307	1200	198	1200	921.0
2411	2019-06-12T02:06:00Z	941.2	16.4	36.0	12.7	281	1200	230	1199	843.0
2412	2019-06-12T02:26:00Z	941.4	16.5	35.9	12.7	302	1200	187	1200	906.0
2413	2019-06-12T02:46:00Z	941.2	16.5	36.1	12.7	280	1199	195	1200	840.7
2414	2019-06-12T03:06:00Z	941.1	16.7	36.3	12.7	287	1200	198	1200	861.0
2415	2019-06-12T03:26:00Z	940.8	16.8	36.7	12.7	317	1200	186	1200	951.0
2416	2019-06-12T03:46:00Z	940.6	16.8	36.7	12.7	278	1200	209	1200	834.0
2417	2019-06-12T04:06:00Z	940.4	16.9	36.9	12.7	311	1200	209	1200	933.0
2418	2019-06-12T04:26:00Z	940.7	16.9	36.8	12.7	306	1200	218	1200	918.0
2419	2019-06-12T04:46:00Z	940.4	17.0	36.7	12.7	291	1200	227	1200	873.0
2420	2019-06-12T05:06:00Z	940.2	17.1	36.7	12.7	319	1200	177	1200	957.0
2421	2019-06-12T05:26:00Z	940.0	17.3	36.8	12.7	329	1200	201	1200	987.0
2422	2019-06-12T05:46:00Z	940.4	17.4	36.7	12.7	278	1200	229	1200	834.0
2423	2019-06-12T06:06:00Z	940.1	17.6	36.7	12.8	295	1200	181	1200	885.0
2424	2019-06-12T06:26:00Z	940.4	17.8	36.6	12.7	302	1200	187	1199	906.0
2425	2019-06-12T06:46:00Z	940.4	17.8	36.8	12.9	302	1200	198	1200	906.0
2426	2019-06-12T07:06:00Z	940.6	18.3	37.0	13.4	300	1199	210	1200	900.8
2427	2019-06-12T07:26:00Z	940.8	18.9	36.8	13.3	294	1200	203	1200	882.0
2428	2019-06-12T07:46:00Z	940.6	19.2	36.6	13.7	321	1200	188	1200	963.0
2429	2019-06-12T08:06:00Z	940.9	19.8	36.2	13.3	282	1200	219	1200	846.0
2430	2019-06-12T08:26:00Z	941.3	19.9	37.8	13.3	308	1200	193	1200	924.0
2431	2019-06-12T08:46:00Z	941.6	20.1	38.7	13.6	307	1200	222	1200	921.0
2432	2019-06-12T09:06:00Z	942.1	20.8	38.9	13.6	316	1200	192	1200	948.0
2433	2019-06-12T09:26:00Z	942.6	21.2	39.7	13.5	302	1200	175	1200	906.0
2434	2019-06-12T09:46:00Z	943.0	20.8	39.9	14.0	268	1200	206	1200	804.0
2435	2019-06-12T10:06:00Z	943.5	20.9	40.2	13.9	303	1200	204	1200	909.0
2436	2019-06-12T10:26:00Z	943.9	21.0	40.4	13.9	308	1200	210	1200	924.0
2437	2019-06-12T10:46:00Z	944.1	21.3	40.9	13.9	307	1200	199	1199	921.0
2438	2019-06-12T11:06:00Z	944.2	21.5	41.2	13.9	290	1200	221	1200	870.0
2439	2019-06-12T11:26:00Z	944.4	22.0	40.6	13.9	285	1199	194	1200	855.7
2440	2019-06-12T11:46:00Z	944.6	21.8	39.6	13.9	320	1200	218	1200	960.0
2441	2019-06-12T12:06:00Z	944.8	21.7	39.4	13.5	309	1200	200	1200	927.0
2442	2019-06-12T12:26:00Z	945.2	21.7	38.7	13.5	312	1200	207	1200	936.0
2443	2019-06-12T12:46:00Z	945.3	21.7	38.3	13.5	280	1200	173	1200	840.0
2444	2019-06-12T13:06:00Z	945.5	22.4	37.8	13.4	276	1200	184	1200	828.0
2445	2019-06-12T13:26:00Z	945.4	23.4	38.0	13.4	288	1200	189	1200	864.0
2446	2019-06-12T13:46:00Z	945.5	24.3	38.1	13.4	320	1200	181	1200	960.0
2447	2019-06-12T14:06:00Z	945.5	24.7	38.1	13.4	297	1200	180	1200	891.0
2448	2019-06-12T14:26:00Z	945.5	25.0	38.1	13.4	290	1200	190	1200	870.0
2449	2019-06-12T14:46:00Z	945.5	25.3	38.1	13.4	293	1200	166	1199	879.0
2450	2019-06-12T15:06:00Z	945.8	24.8	37.7	13.4	281	1199	213	1199	843.7
2451	2019-06-12T15:26:00Z	945.8	24.0	37.5	13.4	326	1200	196	1200	978.0
2452	2019-06-12T15:46:00Z	945.8	23.4	37.3	13.4	268	1200	182	1200	804.0
2453	2019-06-12T16:06:00Z	945.7	23.6	37.6	13.4	307	1200	199	1200	921.0
2454	2019-06-12T16:26:00Z	945.7	24.1	37.5	13.4	307	1200	191	1200	921.0
2455	2019-06-12T16:46:00Z	945.5	23.7	37.3	13.4	305	1200	192	1200	915.0
2456	2019-06-12T17:06:00Z	945.4	23.4	36.9	13.2	334	1200	176	1200	1002.0
2457	2019-06-12T17:26:00Z	945.4	22.6	36.8	13.2	325	1200	187	1200	975.0
2458	2019-06-12T17:46:00Z	945.8	21.5	36.8	13.1	300	1200	195	1200	900.0
2459	2019-06-12T18:06:00Z	945.7	20.6	36.9	13.1	297	1200	197	1200	891.0
2460	2019-06-12T18:26:00Z	945.9	20.2	36.7	13.0	306	1200	206	1200	918.0
2461	2019-06-12T18:46:00Z	946.4	19.5	36.5	13.0	268	1200	191	1199	804.0
2462	2019-06-12T19:06:00Z	946.5	18.7	36.6	13.0	327	1200	219	1200	981.0
2463	2019-06-12T19:26:00Z	946.6	17.9	36.4	12.9	275	1200	222	1200	825.0
2464	2019-06-12T19:46:00Z	946.9	17.3	36.4	12.9	331	1199	199	1200	993.8
2465	2019-06-12T20:06:00Z	947.1	17.1	36.6	12.9	283	1200	203	1200	849.0
2466	2019-06-12T20:26:00Z	947.4	17.0	36.5	12.9	290	1200	214	1200	870.0
2467	2019-06-12T20:46:00Z	947.3	16.8	36.5	12.9	293	1200	213	1200	879.0
2468	2019-06-12T21:06:00Z	947.2	16.7	36.4	12.9	273	1200	202	1200	819.0
2469	2019-06-12T21:26:00Z	947.4	16.6	36.3	12.9	289	1200	193	1200	867.0
2470	2019-06-12T21:46:00Z	947.7	16.5	36.1	12.9	285	1200	176	1200	855.0
2471	2019-06-12T22:06:00Z	947.8	16.4	36.0	12.9	274	1200	195	1200	822.0
2472	2019-06-12T22:26:00Z	947.8	16.3	36.0	12.9	303	1200	176	1200	909.0
2473	2019-06-12T22:46:00Z	948.0	16.2	36.0	12.8	318	1200	182	1199	954.0
2474	2019-06-12T23:06:00Z	947.9	16.2	35.9	12.8	296	1200	176	1200	888.0
2475	2019-06-12T23:26:00Z	947.7	16.1	35.8	12.8	261	1200	185	1200	783.0
2476	2019-06-12T23:46:00Z	947.9	16.0	35.8	12.8	275	1200	198	1200	825.0
2477	2019-06-13T00:06:00Z	947.8	15.9	35.9	12.8	273	1199	181	1200	819.7
2478	2019-06-13T00:26:00Z	947.9	15.7	35.9	12.8	299	1200	172	1200	897.0
2479	2019-06-13T00:46:00Z	948.0	15.5	35.8	12.8	293	1200	182	1200	879.0
2480	2019-06-13T01:06:00Z	947.8	15.4	35.8	12.8	300	1200	182	1200	900.0
2481	2019-06-13T01:26:00Z	947.8	15.4	35.8	12.8	312	1200	189	1200	936.0
2482	2019-06-13T01:46:00Z	947.9	15.3	35.7	12.7	284	1200	199	1200	852.0
2483	2019-06-13T02:06:00Z	948.0	15.3	35.7	12.7	317	1200	191	1200	951.0
2484	2019-06-13T02:26:00Z	948.0	15.2	35.7	12.7	259	1200	191	1200	777.0
2485	2019-06-13T02:46:00Z	947.9	15.2	35.6	12.7	321	1200	199	1200	963.0
2486	2019-06-13T03:06:00Z	948.1	15.1	35.6	12.7	246	1200	188	1199	738.0
2487	2019-06-13T03:26:00Z	948.2	15.1	35.6	12.7	297	1200	192	1200	891.0
2488	2019-06-13T03:46:00Z	948.4	15.0	35.6	12.7	281	1200	201	1200	843.0
2489	2019-06-13T04:06:00Z	948.4	15.0	35.6	12.7	305	1200	190	1200	915.0
2490	2019-06-13T04:26:00Z	948.5	15.8	35.4	12.9	291	1200	206	1200	873.0
2491	2019-06-13T04:46:00Z	948.5	17.0	35.1	13.2	275	1199	184	1200	825.7
2492	2019-06-13T05:06:00Z	948.5	18.2	35.0	13.6	299	1200	172	1200	897.0
2493	2019-06-13T05:26:00Z	948.4	19.4	35.1	13.8	306	1200	208	1200	918.0
2494	2019-06-13T05:46:00Z	948.5	20.1	35.4	14.0	328	1200	194	1200	984.0
2495	2019-06-13T06:06:00Z	948.4	20.7	35.6	14.0	288	1200	185	1200	864.0
2496	2019-06-13T06:26:00Z	948.3	21.5	35.9	13.9	271	1200	207	1200	813.0
2497	2019-06-13T06:46:00Z	948.3	22.2	36.2	13.9	278	1200	189	1200	834.0
2498	2019-06-13T07:06:00Z	948.3	22.7	36.4	13.9	291	1200	182	1200	873.0
2499	2019-06-13T07:26:00Z	948.2	23.3	36.6	13.9	287	1200	201	1199	861.0
2500	2019-06-13T07:46:00Z	948.2	23.8	36.7	13.8	275	1200	209	1200	825.0
2501	2019-06-13T08:06:00Z	947.9	24.2	36.7	13.8	323	1200	168	1200	969.0
2502	2019-06-13T08:26:00Z	947.7	24.8	36.8	13.4	308	1200	190	1200	924.0
2503	2019-06-13T08:46:00Z	947.7	25.3	36.9	13.4	296	1200	197	1200	888.0
2504	2019-06-13T09:06:00Z	947.6	25.6	36.9	13.4	301	1199	205	1200	903.8
2505	2019-06-13T09:26:00Z	947.6	25.9	36.9	13.4	310	1200	198	1200	930.0
2506	2019-06-13T09:46:00Z	947.6	26.3	36.8	13.3	305	1200	209	1200	915.0
2507	2019-06-13T10:06:00Z	947.5	26.5	36.8	13.3	319	1200	177	1200	957.0
2508	2019-06-13T10:26:00Z	947.5	26.6	36.7	13.3	308	1200	195	1200	924.0
2509	2019-06-13T10:46:00Z	947.4	26.7	36.7	13.3	316	1200	168	1200	948.0
2510	2019-06-13T11:06:00Z	947.4	26.6	36.7	13.3	285	1200	213	1200	855.0
2511	2019-06-13T11:26:00Z	947.3	26.7	36.6	13.3	285	1200	186	1199	855.0
2512	2019-06-13T11:46:00Z	947.3	26.9	36.8	13.3	291	1200	218	1200	873.0
2513	2019-06-13T12:06:00Z	947.3	27.6	36.8	13.3	261	1200	213	1200	783.0
2514	2019-06-13T12:26:00Z	947.3	27.9	36.7	13.3	330	1200	193	1200	990.0
2515	2019-06-13T12:46:00Z	947.4	27.8	36.9	13.3	313	1200	208	1200	939.0
2516	2019-06-13T13:06:00Z	947.5	27.7	36.7	13.3	276	1199	183	1200	828.7
2517	2019-06-13T13:26:00Z	947.6	28.0	37.0	13.3	296	1200	175	1200	888.0
2518	2019-06-13T13:46:00Z	947.6	28.1	36.8	13.3	277	1200	211	1200	831.0
2519	2019-06-13T14:06:00Z	947.6	28.8	37.1	13.3	310	1200	211	1200	930.0
2520	2019-06-13T14:26:00Z	947.4	28.6	36.8	13.3	283	1200	191	1200	849.0
2521	2019-06-13T14:46:00Z	947.5	28.7	36.9	13.3	309	1200	188	1200	927.0
2522	2019-06-13T15:06:00Z	947.6	28.8	36.9	13.3	284	1199	206	1199	852.7
2523	2019-06-13T15:26:00Z	947.5	29.3	37.0	13.3	271	1201	193	1199	812.3
2524	2019-06-13T15:46:00Z	947.6	29.2	36.7	13.3	281	1200	201	1200	843.0
2525	2019-06-13T16:06:00Z	947.6	29.7	37.2	13.2	296	1200	172	1200	888.0
2526	2019-06-13T16:26:00Z	947.7	29.8	36.9	13.3	292	1200	191	1200	876.0
2527	2019-06-13T16:46:00Z	947.8	30.1	37.2	13.2	296	1200	187	1200	888.0
2528	2019-06-13T17:06:00Z	947.9	31.2	37.0	13.2	289	1199	195	1200	867.7
2529	2019-06-13T17:26:00Z	948.0	31.3	36.8	13.2	308	1200	214	1200	924.0
2530	2019-06-13T17:46:00Z	948.1	31.3	36.7	13.2	270	1200	190	1200	810.0
2531	2019-06-13T18:06:00Z	948.5	30.7	36.7	13.2	266	1200	203	1200	798.0
2532	2019-06-13T18:26:00Z	948.7	29.6	36.6	13.0	295	1200	185	1200	885.0
2533	2019-06-13T18:46:00Z	948.8	27.8	36.7	13.0	328	1200	209	1200	984.0
2534	2019-06-13T19:06:00Z	949.1	25.9	36.8	13.0	288	1200	181	1199	864.0
2535	2019-06-13T19:26:00Z	949.3	24.2	36.8	12.9	298	1200	217	1200	894.0
2536	2019-06-13T19:46:00Z	949.5	22.8	36.6	12.9	280	1200	191	1200	840.0
2537	2019-06-13T20:06:00Z	949.6	21.5	36.4	12.9	270	1200	197	1200	810.0
2538	2019-06-13T20:26:00Z	949.8	20.4	36.3	12.9	277	1200	194	1200	831.0
2539	2019-06-13T20:46:00Z	949.8	19.4	36.2	12.9	279	1200	198	1200	837.0
2540	2019-06-13T21:06:00Z	949.9	18.5	36.0	12.9	305	1199	186	1200	915.8
2541	2019-06-13T21:26:00Z	950.1	17.7	36.0	12.9	284	1200	194	1200	852.0
2542	2019-06-13T21:46:00Z	950.3	17.0	35.8	12.9	308	1200	199	1200	924.0
2543	2019-06-13T22:06:00Z	950.3	16.4	36.0	12.9	287	1200	186	1200	861.0
2544	2019-06-13T22:26:00Z	950.4	16.0	35.8	12.9	296	1200	201	1200	888.0
2545	2019-06-13T22:46:00Z	950.5	15.4	35.6	12.8	308	1200	189	1200	924.0
2546	2019-06-13T23:06:00Z	950.5	14.9	35.7	12.8	273	1200	188	1200	819.0
2547	2019-06-13T23:26:00Z	950.6	14.4	35.5	12.8	302	1200	174	1199	906.0
2548	2019-06-13T23:46:00Z	950.7	13.9	35.6	12.8	303	1200	184	1200	909.0
2549	2019-06-14T00:06:00Z	950.6	13.3	35.4	12.8	282	1200	203	1200	846.0
2550	2019-06-14T00:26:00Z	950.8	12.8	35.4	12.8	286	1200	172	1200	858.0
2551	2019-06-14T00:46:00Z	950.6	12.5	35.3	12.8	285	1200	167	1200	855.0
2552	2019-06-14T01:06:00Z	950.6	12.2	35.5	12.8	291	1200	207	1200	873.0
2553	2019-06-14T01:26:00Z	950.5	11.9	35.7	12.8	296	1200	161	1200	888.0
2554	2019-06-14T01:46:00Z	950.6	11.6	35.8	12.7	309	1199	167	1200	927.8
2555	2019-06-14T02:06:00Z	950.6	11.3	36.1	12.7	280	1200	187	1200	840.0
2556	2019-06-14T02:26:00Z	950.6	11.1	36.3	12.7	280	1200	199	1200	840.0
2557	2019-06-14T02:46:00Z	950.5	10.7	36.3	12.7	268	1200	162	1200	804.0
2558	2019-06-14T03:06:00Z	950.6	10.4	36.5	12.7	252	1200	186	1200	756.0
2559	2019-06-14T03:26:00Z	950.7	10.3	36.7	12.7	317	1200	172	1200	951.0
2560	2019-06-14T03:46:00Z	950.7	10.2	36.7	12.7	311	1200	171	1200	933.0
2561	2019-06-14T04:06:00Z	950.6	10.5	36.6	12.7	300	1200	198	1199	900.0
2562	2019-06-14T04:26:00Z	950.4	11.2	36.5	12.9	299	1200	189	1200	897.0
2563	2019-06-14T04:46:00Z	950.2	12.2	36.2	13.2	267	1200	181	1200	801.0
2564	2019-06-14T05:06:00Z	950.2	13.4	36.2	13.6	273	1200	196	1200	819.0
2565	2019-06-14T05:26:00Z	949.9	14.9	35.8	13.9	263	1200	178	1200	789.0
2566	2019-06-14T05:46:00Z	949.8	16.6	35.5	14.1	278	1200	198	1200	834.0
